Fondsposition per,"05.Apr.2022"
 
Emittententicker,Name,Sektor,Anlageklasse,Marktwert,Gewichtung (%),Nominalwert,Nominale,Kurs,Standort,Börse,Marktwährung
"3626","TIS INC","IT","Aktien","3.120.272,52","0,01","3.120.272,52","127.600,00","24,45","Japan","Tokyo Stock Exchange","JPY"
"DMP","DOMINOS PIZZA ENTERPRISES LTD","Zyklische Konsumgüter ","Aktien","3.111.379,41","0,01","3.111.379,41","49.386,00","63,00","Australien","Asx - All Markets","AUD"
"FR","VALEO","Zyklische Konsumgüter ","Aktien","3.099.953,51","0,01","3.099.953,51","168.790,00","18,37","Frankreich","Nyse Euronext - Euronext Paris","EUR"
"NVEI","NUVEI SUBORDINATE VOTING CORP","IT","Aktien","3.078.350,32","0,01","3.078.350,32","40.583,00","75,85","Kanada","Toronto Stock Exchange","CAD"
"RUN","SUNRUN INC","Industrie","Aktien","3.069.947,21","0,01","3.069.947,21","98.617,00","31,13","Vereinigte Staaten","NASDAQ","USD"
"CHWY","CHEWY INC CLASS A","Zyklische Konsumgüter ","Aktien","3.059.992,32","0,01","3.059.992,32","69.168,00","44,24","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"REE","RED ELECTRICA SA","Versorger","Aktien","3.053.522,75","0,01","3.053.522,75","146.923,00","20,78","Spanien","Bolsa De Madrid","EUR"
"VOLV A","VOLVO CLASS A","Industrie","Aktien","3.031.638,97","0,01","3.031.638,97","162.984,00","18,60","Schweden","Nasdaq Omx Nordic","SEK"
"3003","HULIC LTD","Immobilien","Aktien","3.022.545,44","0,01","3.022.545,44","335.734,00","9,00","Japan","Tokyo Stock Exchange","JPY"
"5019","IDEMITSU KOSAN LTD","Energie","Aktien","3.011.445,72","0,01","3.011.445,72","112.514,00","26,77","Japan","Tokyo Stock Exchange","JPY"
"IPGP","IPG PHOTONICS CORP","IT","Aktien","2.997.660,51","0,01","2.997.660,51","28.503,00","105,17","Vereinigte Staaten","NASDAQ","USD"
"1929","CHOW TAI FOOK JEWELLERY GROUP LTD","Zyklische Konsumgüter ","Aktien","2.995.144,99","0,01","2.995.144,99","1.614.000,00","1,86","Hongkong","Hong Kong Exchanges And Clearing Ltd","HKD"
"G13","GENTING SINGAPORE LTD","Zyklische Konsumgüter ","Aktien","2.979.790,84","0,01","2.979.790,84","4.871.240,00","0,61","Singapur","Singapore Exchange","SGD"
"AER","AERCAP HOLDINGS NV","Industrie","Aktien","2.976.914,45","0,01","2.976.914,45","60.079,00","49,55","Niederlande","New York Stock Exchange Inc.","USD"
"JD.","JD SPORTS FASHION PLC","Zyklische Konsumgüter ","Aktien","2.958.310,50","0,01","2.958.310,50","1.463.942,00","2,02","Vereinigtes Königreich","London Stock Exchange","GBP"
"6806","HIROSE ELECTRIC LTD","IT","Aktien","2.957.776,07","0,01","2.957.776,07","20.650,00","143,23","Japan","Tokyo Stock Exchange","JPY"
"7186","CONCORDIA FINANCIAL GROUP LTD","Financials","Aktien","2.959.127,30","0,01","2.959.127,30","800.100,00","3,70","Japan","Tokyo Stock Exchange","JPY"
"DISCA","DISCOVERY INC SERIES A","Kommunikation","Aktien","2.927.176,56","0,01","2.927.176,56","119.868,00","24,42","Vereinigte Staaten","NASDAQ","USD"
"EMBRAC B","EMBRACER GROUP","Kommunikation","Aktien","2.921.083,99","0,01","2.921.083,99","329.470,00","8,87","Schweden","Nasdaq Omx Nordic","SEK"
"RF","EURAZEO","Financials","Aktien","2.913.787,79","0,01","2.913.787,79","34.730,00","83,90","Frankreich","Nyse Euronext - Euronext Paris","EUR"
"3092","ZOZO INC","Zyklische Konsumgüter ","Aktien","2.918.358,41","0,01","2.918.358,41","103.100,00","28,31","Japan","Tokyo Stock Exchange","JPY"
"4062","IBIDEN LTD","IT","Aktien","2.895.445,88","0,01","2.895.445,88","59.400,00","48,74","Japan","Tokyo Stock Exchange","JPY"
"BLDP","BALLARD POWER SYSTEMS INC","Industrie","Aktien","2.891.691,28","0,01","2.891.691,28","241.398,00","11,98","Kanada","Toronto Stock Exchange","CAD"
"TIT","TELECOM ITALIA","Kommunikation","Aktien","2.873.794,14","0,01","2.873.794,14","8.393.702,00","0,34","Italien","Borsa Italiana","EUR"
"INW","INFRASTRUTTURE WIRELESS ITALIANE","Kommunikation","Aktien","2.865.794,55","0,01","2.865.794,55","249.397,00","11,49","Italien","Borsa Italiana","EUR"
"EVK","EVONIK INDUSTRIES AG","Materialien","Aktien","2.857.768,47","0,01","2.857.768,47","105.261,00","27,15","Deutschland","Xetra","EUR"
"ERIE","ERIE INDEMNITY CLASS A","Financials","Aktien","2.842.676,64","0,01","2.842.676,64","15.849,00","179,36","Vereinigte Staaten","NASDAQ","USD"
"MF","WENDEL","Financials","Aktien","2.835.959,54","0,01","2.835.959,54","28.135,00","100,80","Frankreich","Nyse Euronext - Euronext Paris","EUR"
"9041","KINTETSU GROUP HOLDINGS LTD","Industrie","Aktien","2.817.656,84","0,01","2.817.656,84","99.400,00","28,35","Japan","Tokyo Stock Exchange","JPY"
"ADP","AEROPORTS DE PARIS SA","Industrie","Aktien","2.822.378,02","0,01","2.822.378,02","20.158,00","140,01","Frankreich","Nyse Euronext - Euronext Paris","EUR"
"CWN","CROWN RESORTS LTD","Zyklische Konsumgüter ","Aktien","2.803.970,91","0,01","2.803.970,91","286.193,00","9,80","Australien","Asx - All Markets","AUD"
"AVV","AVEVA GROUP PLC","IT","Aktien","2.799.086,41","0,01","2.799.086,41","85.819,00","32,62","Vereinigtes Königreich","London Stock Exchange","GBP"
"2897","NISSIN FOODS HOLDINGS LTD","Nichtzyklische Konsumgüter","Aktien","2.800.032,44","0,01","2.800.032,44","39.500,00","70,89","Japan","Tokyo Stock Exchange","JPY"
"HIK","HIKMA PHARMACEUTICALS PLC","Gesundheitsversorgung","Aktien","2.802.824,06","0,01","2.802.824,06","103.370,00","27,11","Vereinigtes Königreich","London Stock Exchange","GBP"
"AZRG","AZRIELI GROUP LTD","Immobilien","Aktien","2.787.898,60","0,01","2.787.898,60","30.414,00","91,66","Israel","Tel Aviv Stock Exchange","ILS"
"3288","OPEN HOUSE GROUP LTD","Zyklische Konsumgüter ","Aktien","2.778.506,83","0,01","2.778.506,83","62.400,00","44,53","Japan","Tokyo Stock Exchange","JPY"
"1802","OBAYASHI CORP","Industrie","Aktien","2.771.423,50","0,01","2.771.423,50","377.572,00","7,34","Japan","Tokyo Stock Exchange","JPY"
"2587","SUNTORY BEVERAGE & FOOD LTD","Nichtzyklische Konsumgüter","Aktien","2.761.235,25","0,01","2.761.235,25","71.900,00","38,40","Japan","Tokyo Stock Exchange","JPY"
"PROX","PROXIMUS NV","Kommunikation","Aktien","2.750.802,00","0,01","2.750.802,00","151.951,00","18,10","Belgien","Nyse Euronext - Euronext Brussels","EUR"
"8331","CHIBA BANK LTD","Financials","Aktien","2.741.089,26","0,01","2.741.089,26","470.700,00","5,82","Japan","Tokyo Stock Exchange","JPY"
"DIA","DIASORIN","Gesundheitsversorgung","Aktien","2.736.462,01","0,01","2.736.462,01","16.852,00","162,38","Italien","Borsa Italiana","EUR"
"7182","JAPAN POST BANK LTD","Financials","Aktien","2.704.489,23","0,01","2.704.489,23","342.000,00","7,91","Japan","Tokyo Stock Exchange","JPY"
"LBRDA","LIBERTY BROADBAND CORP SERIES A","Kommunikation","Aktien","2.696.592,96","0,01","2.696.592,96","20.172,00","133,68","Vereinigte Staaten","NASDAQ","USD"
"IGM","IGM FINANCIAL INC","Financials","Aktien","2.692.413,84","0,01","2.692.413,84","76.723,00","35,09","Kanada","Toronto Stock Exchange","CAD"
"1801","TAISEI CORP","Industrie","Aktien","2.681.657,65","0,01","2.681.657,65","94.198,00","28,47","Japan","Tokyo Stock Exchange","JPY"
"4922","KOSE CORP","Nichtzyklische Konsumgüter","Aktien","2.681.146,84","0,01","2.681.146,84","24.200,00","110,79","Japan","Tokyo Stock Exchange","JPY"
"RAA","RATIONAL AG","Industrie","Aktien","2.664.993,79","0,01","2.664.993,79","3.731,00","714,29","Deutschland","Xetra","EUR"
"VOE","VOESTALPINE AG","Materialien","Aktien","2.640.571,40","0,01","2.640.571,40","95.040,00","27,78","Österreich","Wiener Boerse Ag","EUR"
"BB","BLACKBERRY LTD","IT","Aktien","2.641.303,58","0,01","2.641.303,58","370.811,00","7,12","Kanada","Toronto Stock Exchange","CAD"
"ROCK B","ROCKWOOL INTERNATIONAL B","Industrie","Aktien","2.625.689,26","0,01","2.625.689,26","7.999,00","328,25","Dänemark","Omx Nordic Exchange Copenhagen A/S","DKK"
"CAD","CAD CASH","Cash und/oder Derivate","Geldmarkt","2.617.579,89","0,01","2.617.579,89","3.255.877,00","80,40","Kanada","-","CAD"
"SECU B","SECURITAS B","Industrie","Aktien","2.614.903,88","0,01","2.614.903,88","227.401,00","11,50","Schweden","Nasdaq Omx Nordic","SEK"
"868","XINYI GLASS HOLDINGS LTD","Industrie","Aktien","2.595.696,34","0,01","2.595.696,34","1.022.000,00","2,54","Hongkong","Hong Kong Exchanges And Clearing Ltd","HKD"
"8355","SHIZUOKA BANK LTD","Financials","Aktien","2.589.899,02","0,01","2.589.899,02","383.800,00","6,75","Japan","Tokyo Stock Exchange","JPY"
"CNP","CNP ASSURANCES SA","Financials","Aktien","2.592.054,60","0,01","2.592.054,60","108.501,00","23,89","Frankreich","Nyse Euronext - Euronext Paris","EUR"
"7453","RYOHIN KEIKAKU LTD","Zyklische Konsumgüter ","Aktien","2.577.998,70","0,01","2.577.998,70","224.950,00","11,46","Japan","Tokyo Stock Exchange","JPY"
"LXS","LANXESS AG","Materialien","Aktien","2.557.728,41","0,01","2.557.728,41","61.469,00","41,61","Deutschland","Xetra","EUR"
"9697","CAPCOM LTD","Kommunikation","Aktien","2.525.284,89","0,01","2.525.284,89","99.000,00","25,51","Japan","Tokyo Stock Exchange","JPY"
"9001","TOBU RAILWAY LTD","Industrie","Aktien","2.510.745,77","0,01","2.510.745,77","104.300,00","24,07","Japan","Tokyo Stock Exchange","JPY"
"7747","ASAHI INTECC LTD","Gesundheitsversorgung","Aktien","2.514.101,95","0,01","2.514.101,95","125.700,00","20,00","Japan","Tokyo Stock Exchange","JPY"
"JDEP","JDE PEETS NV","Nichtzyklische Konsumgüter","Aktien","2.501.050,90","0,01","2.501.050,90","86.543,00","28,90","Niederlande","Euronext Amsterdam","EUR"
"4183","MITSUI CHEMICALS INC","Materialien","Aktien","2.492.453,06","0,01","2.492.453,06","100.100,00","24,90","Japan","Tokyo Stock Exchange","JPY"
"LHA","DEUTSCHE LUFTHANSA AG","Industrie","Aktien","2.490.250,83","0,01","2.490.250,83","310.628,00","8,02","Deutschland","Xetra","EUR"
"LSPD","LIGHTSPEED COMMERCE INC","IT","Aktien","2.480.910,88","0,01","2.480.910,88","77.730,00","31,92","Kanada","Toronto Stock Exchange","CAD"
"ZG","ZILLOW GROUP INC CLASS A","Immobilien","Aktien","2.479.816,35","0,01","2.479.816,35","49.115,00","50,49","Vereinigte Staaten","NASDAQ","USD"
"19","SWIRE PACIFIC LTD A","Immobilien","Aktien","2.463.999,51","0,01","2.463.999,51","394.401,00","6,25","Hongkong","Hong Kong Exchanges And Clearing Ltd","HKD"
"9008","KEIO CORP","Industrie","Aktien","2.463.875,22","0,01","2.463.875,22","62.187,00","39,62","Japan","Tokyo Stock Exchange","JPY"
"7912","DAI NIPPON PRINTING LTD","Industrie","Aktien","2.461.324,41","0,01","2.461.324,41","106.443,00","23,12","Japan","Tokyo Stock Exchange","JPY"
"QAN","QANTAS AIRWAYS LTD","Industrie","Aktien","2.414.184,31","0,01","2.414.184,31","612.447,00","3,94","Australien","Asx - All Markets","AUD"
"2371","KAKAKU.COM INC","Kommunikation","Aktien","2.412.763,83","0,01","2.412.763,83","105.266,00","22,92","Japan","Tokyo Stock Exchange","JPY"
"101","HANG LUNG PROPERTIES LTD","Immobilien","Aktien","2.378.842,94","0,00","2.378.842,94","1.149.119,00","2,07","Hongkong","Hong Kong Exchanges And Clearing Ltd","HKD"
"7276","KOITO MANUFACTURING LTD","Zyklische Konsumgüter ","Aktien","2.366.032,69","0,00","2.366.032,69","57.200,00","41,36","Japan","Tokyo Stock Exchange","JPY"
"PKI","PARKLAND CORP","Energie","Aktien","2.363.258,43","0,00","2.363.258,43","79.447,00","29,75","Kanada","Toronto Stock Exchange","CAD"
"LSXMA","LIBERTY MEDIA LIBERTY SIRIUSXM COR","Kommunikation","Aktien","2.359.221,56","0,00","2.359.221,56","52.034,00","45,34","Vereinigte Staaten","NASDAQ","USD"
"83","SINO LAND LTD","Immobilien","Aktien","2.347.911,42","0,00","2.347.911,42","1.748.703,00","1,34","Hongkong","Hong Kong Exchanges And Clearing Ltd","HKD"
"6845","AZBIL CORP","IT","Aktien","2.347.199,81","0,00","2.347.199,81","69.400,00","33,82","Japan","Tokyo Stock Exchange","JPY"
"S68","SINGAPORE EXCHANGE LTD","Financials","Aktien","2.319.654,05","0,00","2.319.654,05","311.626,00","7,44","Singapur","Singapore Exchange","SGD"
"1876","BUDWEISER BREWING COMPANY APAC LTD","Nichtzyklische Konsumgüter","Aktien","2.318.738,51","0,00","2.318.738,51","888.400,00","2,61","Hongkong","Hong Kong Exchanges And Clearing Ltd","HKD"
"REI.UN","RIOCAN REAL ESTATE INVESTMENT TRUS","Immobilien","Aktien","2.278.498,68","0,00","2.278.498,68","113.093,00","20,15","Kanada","Toronto Stock Exchange","CAD"
"2638","HK ELECTRIC INVESTMENTS UNITS LTD","Versorger","Aktien","2.261.786,55","0,00","2.261.786,55","2.301.500,00","0,98","Hongkong","Hong Kong Exchanges And Clearing Ltd","HKD"
"SK","SEB SA","Zyklische Konsumgüter ","Aktien","2.258.532,69","0,00","2.258.532,69","16.413,00","137,61","Frankreich","Nyse Euronext - Euronext Paris","EUR"
"3861","OJI HOLDINGS CORP","Materialien","Aktien","2.253.848,09","0,00","2.253.848,09","470.200,00","4,79","Japan","Tokyo Stock Exchange","JPY"
"MCY","MERCURY NZ LTD","Versorger","Aktien","2.256.411,50","0,00","2.256.411,50","530.400,00","4,25","Neuseeland","New Zealand Exchange Ltd","NZD"
"AMBU B","AMBU CLASS B","Gesundheitsversorgung","Aktien","2.221.253,01","0,00","2.221.253,01","131.052,00","16,95","Dänemark","Omx Nordic Exchange Copenhagen A/S","DKK"
"3769","GMO PAYMENT GATEWAY INC","IT","Aktien","2.195.125,51","0,00","2.195.125,51","21.600,00","101,63","Japan","Tokyo Stock Exchange","JPY"
"3038","KOBE BUSSAN LTD","Nichtzyklische Konsumgüter","Aktien","2.193.641,27","0,00","2.193.641,27","73.000,00","30,05","Japan","Tokyo Stock Exchange","JPY"
"9602","TOHO (TOKYO) LTD","Kommunikation","Aktien","2.155.180,66","0,00","2.155.180,66","56.900,00","37,88","Japan","Tokyo Stock Exchange","JPY"
"EO","FAURECIA","Zyklische Konsumgüter ","Aktien","2.155.488,24","0,00","2.155.488,24","87.154,00","24,73","Frankreich","Nyse Euronext - Euronext Paris","EUR"
"9147","NIPPON EXPRESS HOLDINGS INC","Industrie","Aktien","2.142.847,97","0,00","2.142.847,97","32.861,00","65,21","Japan","Tokyo Stock Exchange","JPY"
"N2IU","MAPLETREE COMMERCIAL UNITS TRUST","Immobilien","Aktien","2.144.855,36","0,00","2.144.855,36","1.507.900,00","1,42","Singapur","Singapore Exchange","SGD"
"UPST","UPSTART HOLDINGS INC","Financials","Aktien","2.131.342,28","0,00","2.131.342,28","20.549,00","103,72","Vereinigte Staaten","NASDAQ","USD"
"ASAN","ASANA INC CLASS A","IT","Aktien","2.122.420,44","0,00","2.122.420,44","55.329,00","38,36","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"C09","CITY DEVELOPMENTS LTD","Immobilien","Aktien","2.115.216,24","0,00","2.115.216,24","346.204,00","6,11","Singapur","Singapore Exchange","SGD"
"FVRR","FIVERR INTERNATIONAL LTD","Zyklische Konsumgüter ","Aktien","2.107.724,16","0,00","2.107.724,16","28.452,00","74,08","Israel","New York Stock Exchange Inc.","USD"
"COLR","ETABLISSEMENTEN FRANZ COLRUYT NV","Nichtzyklische Konsumgüter","Aktien","2.105.849,39","0,00","2.105.849,39","50.450,00","41,74","Belgien","Nyse Euronext - Euronext Brussels","EUR"
"KRNT","KORNIT DIGITAL LTD","Industrie","Aktien","2.078.979,84","0,00","2.078.979,84","24.384,00","85,26","Israel","NASDAQ","USD"
"FUTU","FUTU HOLDINGS ADR LTD","Financials","Aktien","2.077.000,36","0,00","2.077.000,36","52.823,00","39,32","Hongkong","NASDAQ","USD"
"4613","KANSAI PAINT LTD","Materialien","Aktien","2.064.760,13","0,00","2.064.760,13","123.700,00","16,69","Japan","Tokyo Stock Exchange","JPY"
"9719","SCSK CORP","IT","Aktien","2.042.063,34","0,00","2.042.063,34","114.600,00","17,82","Japan","Tokyo Stock Exchange","JPY"
"U14","UOL GROUP LTD","Immobilien","Aktien","1.986.540,53","0,00","1.986.540,53","372.298,00","5,34","Singapur","Singapore Exchange","SGD"
"UHRN","THE SWATCH GROUP AG","Zyklische Konsumgüter ","Aktien","1.987.475,73","0,00","1.987.475,73","36.641,00","54,24","Schweiz","SIX Swiss Exchange","CHF"
"FPE3","FUCHS PETROLUB PREF","Materialien","Aktien","1.964.066,74","0,00","1.964.066,74","55.350,00","35,48","Deutschland","Xetra","EUR"
"6370","KURITA WATER INDUSTRIES LTD","Industrie","Aktien","1.933.224,46","0,00","1.933.224,46","52.214,00","37,03","Japan","Tokyo Stock Exchange","JPY"
"HOOD","ROBINHOOD MARKETS INC CLASS A","Financials","Aktien","1.926.185,81","0,00","1.926.185,81","147.827,00","13,03","Vereinigte Staaten","NASDAQ","USD"
"SOL","WASHINGTON H SOUL PATTINSON & COMP","Energie","Aktien","1.909.265,42","0,00","1.909.265,42","87.526,00","21,81","Australien","Asx - All Markets","AUD"
"1038","CHEUNG KONG INFRASTRUCTURE HOLDING","Versorger","Aktien","1.901.776,60","0,00","1.901.776,60","278.000,00","6,84","Hongkong","Hong Kong Exchanges And Clearing Ltd","HKD"
"5947","RINNAI CORP","Zyklische Konsumgüter ","Aktien","1.895.603,63","0,00","1.895.603,63","25.543,00","74,21","Japan","Tokyo Stock Exchange","JPY"
"7205","HINO MOTORS LTD","Industrie","Aktien","1.848.790,30","0,00","1.848.790,30","320.600,00","5,77","Japan","Tokyo Stock Exchange","JPY"
"SCHA","SCHIBSTED CLASS A","Kommunikation","Aktien","1.824.936,56","0,00","1.824.936,56","79.590,00","22,93","Norwegen","Oslo Bors Asa","NOK"
"9684","SQUARE ENIX HLDG LTD","Kommunikation","Aktien","1.790.794,44","0,00","1.790.794,44","38.200,00","46,88","Japan","Tokyo Stock Exchange","JPY"
"1972","SWIRE PROPERTIES LTD","Immobilien","Aktien","1.782.953,85","0,00","1.782.953,85","702.000,00","2,54","Hongkong","Hong Kong Exchanges And Clearing Ltd","HKD"
"6923","STANLEY ELECTRIC LTD","Zyklische Konsumgüter ","Aktien","1.773.560,97","0,00","1.773.560,97","96.800,00","18,32","Japan","Tokyo Stock Exchange","JPY"
"5486","HITACHI METALS LTD","Materialien","Aktien","1.770.388,09","0,00","1.770.388,09","107.000,00","16,55","Japan","Tokyo Stock Exchange","JPY"
"3635","KOEI TECMO HOLDINGS LTD","Kommunikation","Aktien","1.767.639,40","0,00","1.767.639,40","51.220,00","34,51","Japan","Tokyo Stock Exchange","JPY"
"SCHB","SCHIBSTED B","Kommunikation","Aktien","1.743.652,11","0,00","1.743.652,11","89.602,00","19,46","Norwegen","Oslo Bors Asa","NOK"
"CAR.UN","CANADIAN APARTMENT PROPERTIES REAL","Immobilien","Aktien","1.733.355,79","0,00","1.733.355,79","41.130,00","42,14","Kanada","Toronto Stock Exchange","CAD"
"INMD","INMODE LTD","Gesundheitsversorgung","Aktien","1.732.674,03","0,00","1.732.674,03","48.849,00","35,47","Israel","NASDAQ","USD"
"4516","NIPPON SHINYAKU LTD","Gesundheitsversorgung","Aktien","1.711.318,38","0,00","1.711.318,38","25.700,00","66,59","Japan","Tokyo Stock Exchange","JPY"
"2412","BENEFIT ONE INC","Industrie","Aktien","1.691.170,77","0,00","1.691.170,77","78.300,00","21,60","Japan","Tokyo Stock Exchange","JPY"
"RYM","RYMAN HEALTHCARE LTD","Gesundheitsversorgung","Aktien","1.688.290,01","0,00","1.688.290,01","262.701,00","6,43","Neuseeland","New Zealand Exchange Ltd","NZD"
"ORP","ORPEA SA","Gesundheitsversorgung","Aktien","1.670.093,48","0,00","1.670.093,48","42.282,00","39,50","Frankreich","Nyse Euronext - Euronext Paris","EUR"
"3291","IIDA GROUP HOLDINGS LTD","Zyklische Konsumgüter ","Aktien","1.648.076,56","0,00","1.648.076,56","93.900,00","17,55","Japan","Tokyo Stock Exchange","JPY"
"AC","AIR CANADA VOTING AND VARIABLE VOT","Industrie","Aktien","1.645.292,84","0,00","1.645.292,84","87.085,00","18,89","Kanada","Toronto Stock Exchange","CAD"
"8593","MITSUBISHI HC CAPITAL INC","Financials","Aktien","1.630.865,00","0,00","1.630.865,00","349.700,00","4,66","Japan","Tokyo Stock Exchange","JPY"
"4739","ITOCHU TECHNO-SOLUTIONS CORP","IT","Aktien","1.627.101,67","0,00","1.627.101,67","60.700,00","26,81","Japan","Tokyo Stock Exchange","JPY"
"4385","MERCARI INC","Zyklische Konsumgüter ","Aktien","1.595.916,30","0,00","1.595.916,30","56.300,00","28,35","Japan","Tokyo Stock Exchange","JPY"
"2593","ITO EN LTD","Nichtzyklische Konsumgüter","Aktien","1.573.664,79","0,00","1.573.664,79","32.500,00","48,42","Japan","Tokyo Stock Exchange","JPY"
"2331","SOHGO SECURITY SERVICES LTD","Industrie","Aktien","1.572.604,65","0,00","1.572.604,65","49.526,00","31,75","Japan","Tokyo Stock Exchange","JPY"
"9009","KEISEI ELECTRIC RAILWAY LTD","Industrie","Aktien","1.526.368,47","0,00","1.526.368,47","56.010,00","27,25","Japan","Tokyo Stock Exchange","JPY"
"6465","HOSHIZAKI CORP","Industrie","Aktien","1.527.393,65","0,00","1.527.393,65","22.000,00","69,43","Japan","Tokyo Stock Exchange","JPY"
"ENG","ENAGAS SA","Versorger","Aktien","1.487.631,45","0,00","1.487.631,45","66.536,00","22,36","Spanien","Bolsa De Madrid","EUR"
"MLCO","MELCO RESORTS ENTERTAINMENT ADR LT","Zyklische Konsumgüter ","Aktien","1.487.890,00","0,00","1.487.890,00","194.750,00","7,64","Hongkong","NASDAQ","USD"
"4091","NIPPON SANSO HOLDINGS CORP","Materialien","Aktien","1.434.437,73","0,00","1.434.437,73","77.400,00","18,53","Japan","Tokyo Stock Exchange","JPY"
"ADE","ADEVINTA","Kommunikation","Aktien","1.398.820,23","0,00","1.398.820,23","161.389,00","8,67","Norwegen","Oslo Bors Asa","NOK"
"3391","TSURUHA HOLDINGS INC","Nichtzyklische Konsumgüter","Aktien","1.395.352,61","0,00","1.395.352,61","23.000,00","60,67","Japan","Tokyo Stock Exchange","JPY"
